"sys_loadingid","sys_cdc","sys_checksum","bestellungid","kundeid","vereinspartnerid","kaufdatum","kreditkarte","gueltigbis","kkfirma","produktid","menge","preis","rabatt"
2,I,0xe4f43d562e35f5e3530a03dc4f9537646805103dd4f95fe8067af601dd0cecc4,RS0001879,,VolleRose,2022-03-13,"0000 8757 6622 6300","04/94",VISA,40,36,0.80,0.00
2,I,0x46c5dad68a7251c8762688b63d3644d0f1f410a70ee74784926e840ed2319125,RS0001493,,VolleRose,2022-03-13,"0000 8369 3620 3200","10/19",Mastercard,119,14,2.00,11.90
2,I,0xdf1aa75b8f20e70ca73fc71c13af66fa2fad681fc45ef06831d757db68797ca7,RS0001025,,VolleRose,2022-03-13,,,,123,7,2.80,0.00
2,I,0xd98ad0460a69ff3719b977e481703cbcfda55a950400135e96f6324959b6dcb6,RS0001059,,VolleRose,2022-03-13,,,,56,49,6.80,0.00
2,I,0xbdc5fe73b6fb1ae39614c9a9d40f6cd5d59d5fdd45b99b0afe77124b26c26ed3,RS0001706,,VolleRose,2022-03-13,"0000 8821 6900 2000","08/23",Mastercard,106,3,7.00,10.60
2,I,0xaac1af21ea58c82eb2324ce604da47c26df5e0ff71a02ce1668102a8cc014469,RS0000992,,VolleRose,2022-03-13,,,,67,29,3.30,0.00
2,I,0xac8206c078b49b0954f6f99ae802c7db983d573707e849503b9bb89626567ff4,RS0001530,"77",VolleRose,2022-03-13,"0000 2669 2900 0000","06/92",Mastercard,104,22,5.00,10.40
2,I,0x8c718ceac5d90d899a0d5de4ea1ba5857eab8eb573dfea0cc12263c4c206a637,RS0001606,,VolleRose,2022-03-13,"0000 8370 1633 7000","11/15",American Express,17,6,3.50,1.70
2,I,0x4fdc8bfc2fd6d7055216569ae5ba1e345c93fe6af9528a0fb724814872be4c8d,RS0000923,,VolleRose,2022-03-13,,,,125,28,6.80,0.00
2,I,0x33a7953ed8328d4e4f2c359fd4e4a173247a5459b4a5aac03f3ef9a3cd3a079f,RS0001011,,VolleRose,2022-03-13,,,,87,43,0.30,0.00
2,I,0x758b14acf56cd79096bc83c6a2a91e28f1ddcad1f0ed2f09b2884c670f19327e,RS0001121,,VolleRose,2022-03-13,,,,46,32,7.80,0.00
2,I,0xea471f3418b42b65e0ee2ae079b7ec3b49aafdf18f5ea0b682c1d6fd9298022d,RS0001861,"169",VolleRose,2022-03-13,"0000 4815 0504 0000","07/17",Mastercard,92,19,2.40,9.20
2,I,0xf8900bee4ff2faf02539a22764dfd883528ce2ef93ec080a20af96e23224f7c8,RS0001802,,VolleRose,2022-03-13,"0000 9762 0918 0000","10/85",Mastercard,44,1,4.00,4.40
2,I,0xaae3fded63496eb53f76a6efa4158d3d92cedf6c0033b5603b311c33348db4ae,RS0001463,"300",VolleRose,2022-03-13,"0000 3265 0922 0000","09/91",Mastercard,96,1,7.80,0.00
2,I,0x10a2bcfddabc1c44339552e824b373715cd213b36a1cd0ef2ab86bb63b00f946,RS0001935,,VolleRose,2022-03-13,"0000 0818 0550 0000","04/90",VISA,11,4,8.00,1.10
2,I,0xddb87282cbd53710c9cf53096396b61d10abfa3b4a51a475b2329ae1f825262a,RS0001469,,VolleRose,2022-03-13,"0000 0850 0305 0000","11/13",American Express,55,1,4.80,0.00
2,I,0x4072c79562abc5970ca026e5ac0991d1ea88389bf2413c575d5f7a42aaea7580,RS0001104,,VolleRose,2022-03-13,,,,82,18,4.80,0.00
2,I,0xeb2c2ddf244119d31041f340b97d6bd32a87333161f111bbad6da4d870df689f,RS0001679,"122",VolleRose,2022-03-13,"0000 7636 0800 8000","05/23",Mastercard,82,26,5.00,8.20
2,I,0x72775dc10d5ec9241e309210503907a311e3e4068847a2e45d2c508b5ca6390f,RS0001416,,VolleRose,2022-03-13,,,,30,11,3.80,0.00
2,I,0x9fb38d2daef742c4c48cf21fe0b09f20de5ddfb76d00cc9584a5acca1f78aedd,RS0001044,,VolleRose,2022-03-13,,,,43,7,2.10,0.00
2,I,0x671c125adc1b491a06349995d1e9829c1af7ef98603a722c954b1285f1e50269,RS0001654,"307",VolleRose,2022-03-13,"6613 3000 0735 3920","04/20",VISA,36,41,0.30,0.00
2,I,0x41455798883afa753e977ff2ca4e5c618f4903caad97e06a367a359938dd5773,RS0001610,"192",VolleRose,2022-03-13,"0000 5022 2900 3100","11/16",American Express,65,22,4.50,6.50
2,I,0x619c4242923b0bd0b3a184f1631d856466bef172d814a6d9702c067f05f6447d,RS0001743,"151",VolleRose,2022-03-13,"0000 9185 5900 0000","11/14",American Express,107,41,8.00,10.70
2,I,0x30bacf2d62dadd4e83a3dfb7efb929db19dee18823da73036898d4f0bb6d3e91,RS0001276,,VolleRose,2022-03-13,,,,81,2,1.80,0.00
2,I,0x241fe4d70e27cf906de188d66211a7728235ad68e63eaf4c9292d1697914008b,RS0000911,,VolleRose,2022-03-13,,,,70,46,7.80,0.00
2,I,0x63ca3c812b6ec81be35a923c12ada115147d1e107a1f2f8975d1cab19e695f92,RS0001616,,VolleRose,2022-03-13,"0000 7466 6923 0000","03/13",VISA,116,39,3.00,11.60
2,I,0xc39f19932e905a4c6e4bc914cbb842dfe63915781ba144be485d95f85ae83bcf,RS0001169,,VolleRose,2022-03-13,,,,65,8,4.30,0.00
2,I,0x5e55366042a22362d9a5f1712d2f267cdaa56b001dbaf77c6d8d665168d535c9,RS0001168,,VolleRose,2022-03-13,,,,88,12,0.30,0.00
2,I,0xf947fa6071f5a0b9ee1d2b15a7fab5baac94a72e1ff4f4fc0c6b7041e0574b10,RS0001036,,VolleRose,2022-03-13,,,,23,32,2.80,0.00
2,I,0x0991611392e6cd26816a193a4770bd190081d9c6f44d470a8280024a6a1ff28c,RS0001818,,VolleRose,2022-03-13,"0000 1024 1628 9800","12/14",American Express,97,23,9.00,9.70
2,I,0xbd7f21dca3ebf6a33584bef27afb00b7c0cfdef8672e91f49d7b56bbc7d20a48,RS0001649,,VolleRose,2022-03-13,"0000 6550 0617 4100","06/23",American Express,75,47,6.80,0.00
2,I,0x79b653cedad3b6e18ae23cf37f1961778585a066f2383a0d2e5a05723364a980,RS0001176,,VolleRose,2022-03-13,,,,99,42,3.60,0.00
2,I,0x94db6f9baa7dba1e6bfbdd67c5865878d0c38597f4dd033e28f8a7e5ff96483d,RS0001200,,VolleRose,2022-03-13,,,,53,28,4.80,0.00
2,I,0xda4ef8e239953a06e6519c548cc9f7bc91dbfdb73dd616c28a354171fe588283,RS0001792,,VolleRose,2022-03-13,"3400 5800 0955 2420","05/15",VISA,73,36,3.00,7.30
2,I,0x64b1490b96bc18c6436aad9df8e47afbe26d53b9f23d8302a0ba7e2ae1a00ec7,RS0001562,"110",VolleRose,2022-03-13,"0000 4329 1626 9700","07/16",Mastercard,75,14,7.00,7.50
2,I,0x2608d88ded95717e51d76a1552470e4a312d40634c4e15d907567e12e152016f,RS0001639,"90",VolleRose,2022-03-13,"0000 7560 0501 0100","07/16",Mastercard,113,18,4.50,11.30
2,I,0xe351397dc62e078073801d07c00de0490a3995f4cea86e2dc18d28eeb0712f9d,RS0001868,,VolleRose,2022-03-13,"0000 7772 1697 6400","02/19",VISA,44,43,4.00,4.40
2,I,0xff515e9e480c62699796287d17d86926012d4820df5c6c3e7bde33c81971f168,RS0001314,,VolleRose,2022-03-13,,,,68,23,5.80,0.00
2,I,0xba8562bccf93c4e528c024ab504890eeb2af6355e81a1cb156363b5f997ba1b8,RS0001754,,VolleRose,2022-03-13,"0000 9146 0800 1000","12/84",American Express,2,12,4.00,0.20
2,I,0x5e4f7cebae8e95bc66d291e78f5c7347f8c5d6a8ea85db7efe1021102dd1b3df,RS0001711,,VolleRose,2022-03-13,"1900 0000 0649 9490","09/23",Mastercard,7,8,8.00,0.70
2,I,0xe0e1e26300aa98c5b3da6e0e2aff89dfb3d2adac0f4987e9b8b728aab0968653,RS0001682,"363",VolleRose,2022-03-13,"0700 1000 0234 1368","08/78",Mastercard,15,6,4.50,1.50
2,I,0x9fa9db689a050d624d7d9323f70a8a494e6859dfbf9e3bf7444febd15bfc481f,RS0000986,,VolleRose,2022-03-13,,,,112,34,3.80,0.00
2,I,0x30529f051ad3a0c82395175ecf70b2d12cf5e41503cac4c9ba82dee569489dc9,RS0001864,,VolleRose,2022-03-13,"0000 3150 0905 0000","09/23",VISA,63,4,4.30,0.00
2,I,0x4d3771d6ffceb451d40ba52a50a63fdbc61f883a70c1e2a1c12104239062e2b4,RS0000989,,VolleRose,2022-03-13,,,,35,48,0.80,0.00
2,I,0xab7f56c7dffb73b5f4bc4ef2de7386384991037a446507366d50f5935102032c,RS0001405,,VolleRose,2022-03-13,,,,74,14,2.80,0.00
2,I,0xd8aa221e5ce864ee2e139c4aabfefc43310c54009e831c8f3c76f69c1e02cdef,RS0001843,,VolleRose,2022-03-13,"0400 0000 0034 0968","08/20",Mastercard,28,45,2.00,2.80
2,I,0xe4d81b06e0f62b7bd086d0594ea083f394ea7e97f26a04bc07355b80f20b4a6d,RS0001839,,VolleRose,2022-03-13,"0000 7051 0917 0000","06/17",Mastercard,58,18,7.80,0.00
2,I,0x080399dfaf7b1d0810a83f04ae646d972c17c65294245ffe427859c410c4a077,RS0001082,,VolleRose,2022-03-13,,,,19,17,1.80,0.00
2,I,0x27e8491cc15c0f720b69daca629379e0ad0ac3cb3ea7e20db0665801c3d6bb96,RS0001552,,VolleRose,2022-03-13,"0000 2428 0216 2300","06/87",Mastercard,71,28,4.00,7.10
2,I,0x6d1f0d12f5e1ed1b510f0c93b206fd909e4c0abb29cd7946458b25b9434d0c70,RS0001033,,VolleRose,2022-03-13,,,,125,16,6.80,0.00
2,I,0x9ed88fee5a115a7f5e1c8e2f88561fe911427520c7d8fac50e49a07e9d36274a,RS0000937,,VolleRose,2022-03-13,,,,21,40,3.80,0.00
2,I,0xdd86fda2e4112f8d152cc9f2e0692d8afdae33b7e285a3c7d496901b73a88ddb,RS0000903,,VolleRose,2022-03-13,,,,72,21,1.80,0.00
2,I,0xcdbbea6a3bfc045738b537d720c5c11bdc67281e727093b1bc1c61b17ca00716,RS0001669,"13",VolleRose,2022-03-13,"0000 5310 0900 0000","01/23",VISA,120,16,7.80,0.00
2,I,0x6d0dce304b343c75dec2b2c5a8aaf1d4c07f4528839df58b21e2393c7bbc5063,RS0001580,,VolleRose,2022-03-13,"0000 9146 0800 1000","12/84",American Express,2,5,4.00,0.20
2,I,0xdd86fda2e4112f8d152cc9f2e0692d8afdae33b7e285a3c7d496901b73a88ddb,RS0000935,,VolleRose,2022-03-13,,,,19,21,1.80,0.00
2,I,0x318030bd2d7e3112627932f332c3b7c0656a7cc4f04fc91c5098b7ca5d33d1f2,RS0001905,"270",VolleRose,2022-03-13,"0000 7165 4618 7800","06/97",Mastercard,57,4,8.00,5.70
2,I,0x0b2724a068c6d13cc14e5667afea14e95a51d0d6b9c63105671386382ecb1d78,RS0001139,,VolleRose,2022-03-13,,,,120,31,7.80,0.00
2,I,0xc6fb798e0b32292f392f36900967cefdf87a898380babbb344f61f5ea972b041,RS0001712,,VolleRose,2022-03-13,"0000 8460 0501 0100","05/23",VISA,69,12,2.00,6.90
2,I,0xd46b1f5278273ab3418ec46482b736475efd38a3afe4815be521bc7708f2f3ad,RS0001794,"209",VolleRose,2022-03-13,"0000 5625 0400 6600","05/23",VISA,15,38,4.50,1.50
2,I,0x7ec52dbb31ed6b355e6b306b6d89f560dea4e445a47c5dda22bd091ff3d2327b,RS0001113,,VolleRose,2022-03-13,,,,67,18,3.30,0.00
2,I,0x5993c02a85968ddaaea00215ae1a253b02b6f70e47e2753af07bb9067823f7f2,RS0001692,,VolleRose,2022-03-13,"0500 0000 0330 9863","10/19",Mastercard,26,10,4.00,2.60
2,I,0xb2f3f0b93583017f9f051491c4bc386d6e75445537b7b7106bbb696f070afab2,RS0001183,,VolleRose,2022-03-13,,,,16,49,2.80,0.00
2,I,0x3753bb35acd25d14f6ebb02e3fab2cabceceabcb933412b02ae234a724e55135,RS0001759,"385",VolleRose,2022-03-13,"0695 5900 0820 3729","12/20",American Express,82,18,4.80,0.00
2,I,0xbbd0b9a0a64c2454b802382389b651fc24090050ca3ede59b4fe3ed922e82246,RS0001604,,VolleRose,2022-03-13,"0000 6071 0500 0000","12/18",American Express,75,6,6.80,0.00
2,I,0xd70fce6d7c2a90b682f876544a41da638c8c691b3db81c77f35570d72d59eedb,RS0001383,,VolleRose,2022-03-13,,,,107,6,7.80,0.00
2,I,0x231633b6550b047d5b3373ed63a1eb9219fbcc9e6ebceb0f1bb3190fe3a17d22,RS0001534,"145",VolleRose,2022-03-13,"0000 9146 0800 1000","12/84",American Express,70,24,8.00,7.00
2,I,0x71401b155d5cc141157da4207d2fa7abca12ce23f8e74e39cef5c4c4fa83d8ad,RS0001695,"320",VolleRose,2022-03-13,"5623 0000 0678 9500","02/23",American Express,6,14,7.00,0.60
2,I,0x4f146aaa16ef8540dc1ca5299381e3e14d69066f17d5441c06631ff981b1d74c,RS0001739,"227",VolleRose,2022-03-13,"0000 8746 0700 2400","03/17",VISA,85,9,0.80,0.00
2,I,0x97083052c51553f3860b0086261d6100c76a4122c13c5943e8198afae58fe8be,RS0001516,,VolleRose,2022-03-13,"0000 2766 4327 0000","06/93",Mastercard,70,2,8.00,7.00
2,I,0x497b3cf7563c4f5d42f5c63b4da31524234b3dbdc14a2aa1cbd5da470b3c85e4,RS0001213,,VolleRose,2022-03-13,,,,51,5,1.80,0.00
2,I,0x0aeb306bec2717f088b533241f4021241fa83758dd200c80a5e063ad401a473e,RS0001016,,VolleRose,2022-03-13,,,,81,25,1.80,0.00
2,I,0xe64f142d7507d58ab7ad0c7398f68b9ba1b9aa66ab8d1a8529a5d5f7e256c350,RS0001589,"107",VolleRose,2022-03-13,"0000 6425 0800 2000","10/23",American Express,125,16,6.80,0.00
2,I,0x90b5106ce5f8c4a0b38e8e3d839306dfbf9cfcb5e8bcefaddbd56715821de6ce,RS0001931,"338",VolleRose,2022-03-13,"4515 4800 0829 7550","05/13",VISA,18,21,6.00,1.80
2,I,0xc64d7acf8623912137bf46f4f5e070d802f565fd1eabdaaabd689562bc1b8d31,RS0001381,,VolleRose,2022-03-13,,,,20,10,7.80,0.00
2,I,0xd60920ebdbe22b66ccff97bc387429fd1a28fa9494c6411e4eeeb4224d279fee,RS0001835,"368",VolleRose,2022-03-13,"1900 8200 0655 7460","07/17",Mastercard,115,38,4.50,11.50
2,I,0x7ade2163aba3d53fb2b49abc5ee1331310bdc08f12f08d5368ea489b12b33960,RS0001093,,VolleRose,2022-03-13,,,,104,33,4.80,0.00
2,I,0xe9c73c3785f11254814f8d530739f732ce1c8f03fcfb429d47a5108914be0ba5,RS0001674,"34",VolleRose,2022-03-13,"0000 0365 0501 1000","04/19",VISA,9,4,3.00,0.90
2,I,0x7cb0229e79ec2f504d9563f0d60ed6cf0287fc9f90546dfe9458872726fa45e7,RS0000962,,VolleRose,2022-03-13,,,,25,43,6.80,0.00
2,I,0xd0574a1d40823ec638c692d56540ea158e8d6286d90b3be0b1438b5d1c54ff32,RS0000950,,VolleRose,2022-03-13,,,,109,41,2.80,0.00
2,I,0xc7bac9330b0557152d1b8a9b3a4c6be0c5a21f8a33515f534ff84f28e8b7e6a2,RS0001724,,VolleRose,2022-03-13,"0000 0369 4500 6500","09/96",Mastercard,13,43,4.50,1.30
2,I,0x568e9577b05a4845dd9792b4a8b91216e2c32dc31450337d4984d144b276956c,RS0001749,,VolleRose,2022-03-13,"0000 1174 1910 0000","01/15",VISA,42,22,2.40,4.20
2,I,0xe2535e2be3792e4b5924a9683e696f9517c3d07a6cf6c97e12c61154d0227ffd,RS0001838,,VolleRose,2022-03-13,"0000 7051 0917 0000","06/17",Mastercard,68,41,6.00,6.80
2,I,0xa41903ccc36ea50e0772a3fa841b2b19bcad8e072862d66028293dde729666c2,RS0001844,,VolleRose,2022-03-13,"6500 1000 0259 4650","01/19",VISA,88,42,0.30,0.00
2,I,0x5c1c5270a4d65fe40a3377f58cf502a776054ba602a2a0c262bc713de0caf85a,RS0001901,,VolleRose,2022-03-13,"0000 0585 0550 0000","11/15",American Express,87,16,0.50,8.70
2,I,0x222886f69c0d7652403e003e7134dcef1c14df3995dd7d80b91bcf7aeedd0c50,RS0001051,,VolleRose,2022-03-13,,,,47,44,8.80,0.00
2,I,0x9a947e0285622aacefe21bcc1935a48fe0f3aacded733aed3a8537dec0d57afe,RS0001719,,VolleRose,2022-03-13,"3400 5800 0955 2420","05/15",VISA,26,22,3.80,0.00
2,I,0xeb1070f302401ec236ba7939eb9ef2d17542bf80e0cef59a19278220ff8201ac,RS0001814,"17",VolleRose,2022-03-13,"0000 2766 4327 0000","06/93",Mastercard,34,22,0.55,0.00
2,I,0xd0c1aa0b41c83474bf7026aa3dd39b362fd49c9ed1aab4d36cbbb55f151e4d70,RS0001002,,VolleRose,2022-03-13,,,,96,49,7.80,0.00
2,I,0xa6ed7214081aa7cff9ff846d8ed8a936da144867d6d8404a79ef3d0e5f935ea2,RS0001501,"60",VolleRose,2022-03-13,"0000 2576 0260 0000","12/17",American Express,62,5,4.00,6.20
2,I,0xc2be824c4c76e2684261c181cc64ad24a421ab10478a5a3ed66875dc4d764006,RS0001874,,VolleRose,2022-03-13,"5514 8000 0695 2020","04/18",VISA,35,38,0.80,0.00
2,I,0x9ce9cca898809137b5d94b5fa9f8f7bf39022c7fa3fddf7689537b9e2afb9146,RS0001907,"172",VolleRose,2022-03-13,"0000 8246 0600 4000","12/92",American Express,18,30,6.00,1.80
2,I,0x48c716f855194cc459fc1cd24db379b7f63a81c99465cb56b33544f67af58c6f,RS0001591,,VolleRose,2022-03-13,"0000 0850 0305 0000","11/13",American Express,78,19,2.00,7.80
2,I,0x884306abd393f7399451b79034cd197f3677b8d382539c2c15a10589fb4efd95,RS0001424,"198",VolleRose,2022-03-13,"0000 4359 0200 9000","01/23",Mastercard,19,22,1.80,0.00
2,I,0xc4340e089d3beb50497dbda1d2859f0275eea751cc1e1233585621b8e9c86973,RS0001683,"4",VolleRose,2022-03-13,"0000 3966 0700 2400","09/18",Mastercard,36,39,0.50,3.60
2,I,0xa2ae2652f8449f177fed5d7f8fe4a5394bc82fac833875b15750c73bd594be87,RS0001801,,VolleRose,2022-03-13,"0616 9800 0343 8287","01/21",VISA,94,33,4.00,9.40
2,I,0xb2f3f0b93583017f9f051491c4bc386d6e75445537b7b7106bbb696f070afab2,RS0001413,,VolleRose,2022-03-13,,,,109,49,2.80,0.00
2,I,0xa9c7fb4d0eeb30afd73026802c1989504ccc82b86a28fb04b0c80fd2eeeeb76d,RS0001324,,VolleRose,2022-03-13,,,,120,3,7.80,0.00
2,I,0xc3a34ac1032195d79a98bb8feb860b25daba331d3a25974b27d30f1a76cfab80,RS0001779,,VolleRose,2022-03-13,"0000 6429 2400 2400","12/23",Mastercard,88,49,0.50,8.80
2,I,0x426f403af47aa3a5fb1da016f9a76926e690af48740b66432daa667afde181c2,RS0001278,,VolleRose,2022-03-13,,,,89,36,0.60,0.00
2,I,0x2150e445d4f444859741cea110fabbbe660e0234473fcccad623d84405928c2e,RS0001854,,VolleRose,2022-03-13,"0000 7376 3515 6000","12/17",American Express,115,31,4.30,0.00
2,I,0x43017954691561497c73d1deeb249c439ee29c388e8fb959762a09fe1b84f7f5,RS0001722,,VolleRose,2022-03-13,"0000 6074 2601 1000","10/14",Mastercard,72,37,2.00,7.20
2,I,0x79b23bce503cb7c156d4efbd30927bc3e0763273fff7ed2a61f8c1628141484a,RS0001930,"262",VolleRose,2022-03-13,"0000 6566 0908 0000","02/21",VISA,5,36,5.00,0.50
2,I,0x0488fa4fdcf643103000506732721a8c0e694af94d1659bf8cd9101a22a65990,RS0000972,,VolleRose,2022-03-13,,,,109,40,2.80,0.00
2,I,0x02b8fa2b62736d36520cff4062c18b0e6fdc3f904b501e5901521b14b164c055,RS0001679,"122",VolleRose,2022-03-13,"0000 7636 0800 8000","05/23",Mastercard,22,40,1.80,0.00
2,I,0x7d072a8a2d2970bd5f6763175ab57c8e8e4ac1662ecbaa9fac22e98d20d34741,RS0001478,"224",VolleRose,2022-03-13,"0000 0220 0100 2000","10/23",Mastercard,83,1,0.60,0.00
2,I,0xc2c3e5ba5214c00482abf2432b667de96542edcb26103129d8af345579b3f100,RS0001517,"64",VolleRose,2022-03-13,"0000 0955 0912 0000","10/23",Mastercard,72,22,2.00,7.20
2,I,0x175f9c4dd1e858c31a1b874b232626cc5f830d593ab396da73a5b34117526ca8,RS0001759,"385",VolleRose,2022-03-13,"0695 5900 0820 3729","12/20",American Express,10,22,0.30,0.00
2,I,0x71da183ed7e846dbf7c6e5411361106de1450af7bd9f30a7c1c4408d93f1aee0,RS0001725,,VolleRose,2022-03-13,"0000 3128 0690 9200","12/23",American Express,81,24,2.00,8.10
2,I,0xadcb1e57911776695a58e8b10840b2845f6c7c6469860c4800a83b69d19c5c4f,RS0001409,,VolleRose,2022-03-13,,,,125,20,6.80,0.00
2,I,0x7e571bed4626dc444d6c41b07e027752cf13104bb8f4b949cac098cd12cb65cc,RS0001118,,VolleRose,2022-03-13,,,,93,19,2.10,0.00
2,I,0x90715760df384e31baebbe539d4a6328c40a8efc9e60db3c441b56257fa87a3e,RS0001498,"354",VolleRose,2022-03-13,"0505 0500 0362 8429","12/19",American Express,100,11,5.60,10.00
2,I,0xb49a1f50229424881d033e1c17ba14f6437bcaeef50b0776e4627a616d679f29,RS0001098,,VolleRose,2022-03-13,,,,32,10,4.80,0.00
2,I,0x97dba4da7ad832e531d0078d8414612db2fb11d1c117494aef4a827361b8cb86,RS0001704,"150",VolleRose,2022-03-13,"0000 0852 3600 5900","05/18",VISA,56,26,7.00,0.33
2,I,0x3a38302fb0f8dd9735561d3cd2ffec016f3578e051cb043662a593934b2d0d91,RS0001884,"384",VolleRose,2022-03-13,"1500 0000 0835 8920","12/20",American Express,61,28,8.00,6.10
2,I,0x0263ad94e78a79b3fa04dffafb45ea38da523a7bd1c2f1d11fc005dcf602e351,RS0001388,,VolleRose,2022-03-13,,,,58,43,7.80,0.00
2,I,0x8987e7105cc13196acaa76d4fcc0f4d7614a762921c1a224a907a4f7a20b8e06,RS0001821,,VolleRose,2022-03-13,"0000 0568 3515 5700","04/13",VISA,110,23,0.50,11.00
2,I,0xcb34705a35dc672deb16b90244fb2e386d9f6812ab72536b882ce3f6038b29af,RS0001139,,VolleRose,2022-03-13,,,,18,13,5.80,0.00
2,I,0x0f88ba5846a66b83bad208ab3bdaf55a5b382f50c2876b183c16ac5c4dac1505,RS0001816,"86",VolleRose,2022-03-13,"0000 9854 5700 9400","12/23",Mastercard,108,33,8.00,0.24
2,I,0xd488836a0501f913666beddffc5185873f9a5a66511a80f4602c9a60767206d5,RS0001385,,VolleRose,2022-03-13,,,,115,35,4.30,0.00
2,I,0xee60b8c5a8d64902445bd5a386e329f2b4ac4ef60ded39541b33b03ed9297327,RS0001929,"312",VolleRose,2022-03-13,"0520 0000 0027 7808","10/17",Mastercard,125,2,6.80,0.00
2,I,0xeecc66733e26ae38af2ab98037a9cf49007acfcd0209782c98d5724bd2516d16,RS0001479,,VolleRose,2022-03-13,"0000 4820 7300 0700","10/97",Mastercard,97,25,8.80,0.00
2,I,0x53845564b7412aae81f185e52f41e51860786b2afb9dd76a2ef48d1222579240,RS0001914,"339",VolleRose,2022-03-13,"0502 9900 0603 0385","10/18",Mastercard,92,4,2.20,0.00
2,I,0xce59dd1ee46f1aca4e5c469ee166b80fe55f2a402a9384873a6ee7eec5baae09,RS0001702,,VolleRose,2022-03-13,"0000 6674 3690 8800","12/94",American Express,20,42,8.00,2.00
2,I,0xf47739b7d8f2c0cb5819527d7b1be5424fa85c2d80c357437dcc09c27df6d12f,RS0001635,"292",VolleRose,2022-03-13,"0000 4844 5500 4500","02/23",VISA,6,44,7.00,0.60
2,I,0x901d1fa4b545d25d7d9770968770bb696ff2c4b4b26388453090e4c1b15e5ebb,RS0001819,"349",VolleRose,2022-03-13,"3519 6000 0698 5110","09/23",Mastercard,67,3,3.30,0.00
2,I,0x579c18a3371d923b072e7bc13e83dbeca2975eec568e3728f342188c2b5b72f5,RS0001115,,VolleRose,2022-03-13,,,,86,33,0.30,0.00
2,I,0x9d778718ba252a16a5a5c2667fecd50e1b2c029f9f7dea1ea4bddcf57a087726,RS0001124,,VolleRose,2022-03-13,,,,85,9,0.80,0.00
2,I,0x5bf0442fb9c9d7774ff83c60499a7642b352fae43d47cec7199e1574a8c1ba58,RS0001535,,VolleRose,2022-03-13,"0000 6071 0500 0000","12/18",American Express,66,3,3.00,0.64
2,I,0xeac703af63f51969fd916ff84b7a8d2b2fa5947a9ede37f44c97b1d90c4c20c4,RS0001394,,VolleRose,2022-03-13,,,,66,30,2.80,0.00
2,I,0xf543c00a2a876477c936a88bcb350e934027ab3d67b8d82e209da1f037ac1adf,RS0001280,,VolleRose,2022-03-13,,,,114,19,4.30,0.00
2,I,0xddf7f19a5fc15873ebc367044b946a93d5ffaca077e18ce8003780731b725133,RS0001726,"173",VolleRose,2022-03-13,"0000 8369 3620 3200","10/19",Mastercard,89,46,0.80,8.90
2,I,0x7fb039f08f99a88071c31710ef0e283bb364b2eee383cd6e73d0ae5d3a990a75,RS0001815,,VolleRose,2022-03-13,"2517 5500 0792 0450","09/13",Mastercard,81,3,2.00,8.10
2,I,0xb9d0c7d15127dcebe5f8ec765d0111a86df83ce5110b198e3bc4c83fc8c8af33,RS0001145,,VolleRose,2022-03-13,,,,103,24,4.80,0.00
2,I,0x0047af260b4c7feffb652e738964fea62f11fc7af66fa88778ef74aebe05b788,RS0001579,,VolleRose,2022-03-13,"6613 3000 0735 3920","04/20",VISA,41,40,1.20,4.10
2,I,0xa25a2b9b0683a107a6b2f04521d04555bee40e9154640f1a98e1f7690a3bf366,RS0001790,,VolleRose,2022-03-13,"5514 8000 0695 2020","04/18",VISA,41,45,1.20,4.10
2,I,0x055c37aa58f936072049ad09eb636d3d3fc12fd01642514c0147a0f8a0371a27,RS0001778,"226",VolleRose,2022-03-13,"0000 2820 0300 0000","06/15",Mastercard,109,23,3.00,10.90
2,I,0x7f9c8a75a6482521cbf4af21f6a4236df804a4a0feb10af5f2983fa8f15db4fd,RS0001894,"227",VolleRose,2022-03-13,"0000 8746 0700 2400","03/17",VISA,41,15,1.00,0.00
2,I,0x7f537bc5f16dd4af2d51eadee201fb0b0e255e5b8a738b70fdfe90d973af35ea,RS0001132,,VolleRose,2022-03-13,,,,16,2,2.80,0.00
2,I,0x5c788b89eb60dc6ec8f06198bc1f01931c5917a89ff6255c335af6843c18e62f,RS0001859,,VolleRose,2022-03-13,"0000 5282 0700 0000","04/19",VISA,82,46,5.00,8.20
2,I,0xb1fbf1930f0768eea857de7111dffd3de0676f73bf6c605748aa7f8b1629103a,RS0001649,,VolleRose,2022-03-13,"0000 6550 0617 4100","06/23",American Express,107,5,8.00,10.70
2,I,0x3967af50e6fedd141eef4d0d9ce21d33b004459066c2a027ad64c2d513e05f41,RS0001179,,VolleRose,2022-03-13,,,,117,32,3.30,0.00
2,I,0x36014a99ed3088d61e1e038bd038215428f915c709c29ccbf230aa9bbd7d50c0,RS0001719,,VolleRose,2022-03-13,"3400 5800 0955 2420","05/15",VISA,56,10,6.80,0.00
2,I,0x6a4d4f0f63e6b27e5236cff8fb9b272aa128ca2f4c9104e9c2f0152961b5613e,RS0001786,,VolleRose,2022-03-13,"0000 3658 6626 5300","12/99",American Express,19,24,2.00,1.90
2,I,0xd9ac434167cb5e94944076dbcd407c6705547f692b71da82fa4039e52e1116be,RS0001239,,VolleRose,2022-03-13,,,,90,46,0.80,0.00
