"sys_loadingid","sys_cdc","sys_checksum","kundeid","von","bis","strasse","hausnummer","adresszusatz","plz","ort","land"
3,I,0x93fab15c1eabfe45e5de10de3d3a9055bb207fb66a014632ed02627d7bf84429,"328",2010-06-20,,Schniewindstraße,"64",,"76287",Rheinstetten,
3,I,0x27c7869eb7912c501dd1f5fbb6c36f4b3874b3221961d670a5af145063ee55ff,"374",2018-04-01,,Wiefeldicker Straße,"87",,"54608",Sellerich,
3,I,0x7e7e2077a30e9798104d96b0eea25fae3c50788eacca9554e23b0821d18ff0ce,"386",2026-01-08,,Jung-Stilling-Straße,"3",,"76307",Karlsbad,
3,I,0x8c8c77999965cb313c99877ca74d2f829b46e6427f6e30abd4037680f2e10c4f,"346",2007-04-13,2009-07-24,Kaarster Straße,"114",,"95691",Hohenberg an der Eger,
3,I,0xb6131a38b6043239471f2899f57d08fa3501afc027d05e324482079f0621453c,"407",2014-01-04,,Hartfeldstraße,"4",,"47652",Weeze,
3,I,0x5e487ed2649453a8fb8baf25344678a0aa3b8983139053c4333a6a0e3febfe5b,"401",2000-11-18,2020-12-24,Königsmauer,,,"25451",Quickborn,
3,I,0x21f4638019e8581899a6ff3581520a0d6cb879f1f6e764df50a66c42f03dd2cd,"333",2019-04-10,2021-06-25,Engerser Landstraße,"124",,"82497",Unterammergau,
3,I,0x0d5cf2b22a33a38f2ddc65a163eeb34b6844675f8a2e7affaa3b628ae7f9a314,"372",2024-07-18,,Wester,,,"48249",Buldern,
3,I,0x05bb94abcb71636c819b45d144dc6b0b303e0094c3c6af7bef7f23fde6c27444,"391",2020-05-02,2022-12-17,Stephanusstraße,"75",In den Buchen,"24326",Dersau,
3,I,0x1da011c84573f3bed5dbe238239e40204343a77d876604ae32e83a386cf66f37,"344",2010-08-05,,Köttenicher Straße,"179",,"25856",Hattstedt,
3,I,0x8681fb1937baff8797e9066080ab971560cb1e4ef507c4ecc917cd47832c6794,"355",2019-03-01,2020-01-25,Oberfeller Straße,,,"56459",Gemünden,
3,I,0xaacd078fbffccb40921377163cfa5ac75cecbf8fb30b1fb0a4409a88f5bbac10,"409",2017-09-03,,Stockberg,"161",,"35415",Pohlheim,
3,I,0x483c04fa7eb870994352f13c406cc1527013a3a94392aee7f41c0cb9b6683447,"377",2008-05-15,2010-11-19,Mastweg,"102",,"59379",Selm,
3,I,0xc2f344cd0ece99dcfc6cb3d7246e22b4e113ad974603be4dcf8951b2fc584d4a,"392",2014-03-09,2016-10-27,Manfred-von-Richthofen-Straße,"55",,"25821",Almdorf,
3,I,0x240b135c43e86a675892acfce9259a105dfa58446ce854e585124ae69ade2f31,"392",2011-07-20,2014-03-08,Unter-Erler-Straße,"59",,"54655",Usch,
3,I,0x76be85aee176095282bd874f8e0fe4e83ac1b0d7b3d60dbf63ac6bd538a0fa10,"391",1995-07-09,2020-05-01,Ahrweilerstraße,,Rautenstraße,"60435",Frankfurt am Main,
3,I,0x2012efd6416e379cf9aace68c4554d2b65b3a3ac179a45e14fc477b63fa28c3a,"368",2016-02-22,2018-08-02,Bünderken,"41",,"74638",Waldenburg,
3,I,0xeebf7ccb0200c66ba062bb9c761d8a5239c3287b4ae276f6d781b76310f02e2e,"337",2011-03-04,2011-10-15,Gänsberg,"47",,"54675",Wallendorf,
3,I,0x7cd47e054ad7a4d583b9290e2348fd7f2c0bba994f426d436b7acffab82a9ed1,"363",2014-03-02,2016-07-27,Balkertsweg,"19",,"74864",Fahrenbach,
3,I,0x8f60c06946d7854a32d6fcd6978434b39f8301ad813b2cd49b32f2671321469a,"386",2020-11-04,2023-06-06,Prinzstraße,"48",,"79540",Lörrach,
3,I,0x9d126263ba9911253f39c1e2622871d0e11837b591bdb3961d73746c3436fb95,"372",2019-08-03,2022-01-23,Wiesenweg,,,"86179",Augsburg,
3,I,0x52b327279dfa44488b83e95082ef6793eaf4d3242e7b21a2b90df519138fe28b,"402",2017-08-27,,Hasenbüchel,,,"59425",Unna,
3,I,0x5bfd39a9333dec2a8c908d96b6c1cd1ad454218d4b9d462cd7ef43ed1a9ff191,"357",2014-12-06,2017-04-14,Hasendell,"121",,"64546",Mörfelden-Walldorf,
3,I,0x611136ab33cd7e1547827be87c00177ddf124a93800c9e2c41bf38c395eeaa8f,"377",2001-09-09,2008-05-14,Schlesischer Weg,"100",,"75057",Kürnbach,
3,I,0x37ae9c2bf49b878a701b1a9854568b9021120e7f1fea931d6a0282791ab1a32e,"403",2020-03-11,,Bergmannstraße,"131",,"37073",Göttingen,
3,I,0x7cee5fcea8693e1e6ec274ba395bf1912bad7a34ff8717a8a1458cf3f42121ab,"317",1976-02-24,1978-04-09,Am Apostelberg,"34",,"23936",Bernstorf,
3,I,0x59917639a6579e11a31adc40035517b72e7c60de814addb8d946505a26470f5c,"381",2000-09-17,2009-12-01,Neubornstraße,"106",,"78604",Rietheim-Weilheim,
3,I,0x455c08e1399e448ea558216769ff6a65413fa1a6333d65fd4be5d02c8eb22a81,"322",1997-08-17,2003-04-29,Habichtshöhe,"9",,"95032",Hof an der Saale,
3,I,0x528357fea3ccc30619d7a5e99de8d4d81fb1276216773e0055e21eb4d50ac7ad,"329",2000-08-10,,Weltersbachstraße,"8",,"25569",Kremperheide,
3,I,0xe7ea9c682077793b06e132d115711add4428d9f00f87de96b1cc274e2e322f89,"390",2016-08-17,2019-03-31,Steinkopfstraße,,,"67697",Otterberg,
3,I,0x2768573cc280e723409f480f25b1feca321d2fc17f6897ce7de6dc7b93f19c77,"367",2019-05-30,2021-11-04,Am Weißen Berg,"183",,"91097",Oberreichenbach,
3,I,0xd98d8437a54598c4f672f5b629c9c7a30749d3207f97334ae815de40d63ca633,"407",1974-06-03,1997-01-17,Bastheimstraße,"83",,"38173",Evessen,
3,I,0x12df4196bd943d44db348cc4dc5e88ce8afef00e838d0c3e3f05c0efce13a9aa,"326",2010-08-19,2012-10-20,Tulpenstraße,"76",,"59069",Hamm,
3,I,0x1111437911cfc58ba137b5af58ea0736ba2234218114335e41ce8f2ce5d171a6,"327",1998-12-21,2001-02-23,Am Kanal,"57",,"84552",Geratskirchen,
3,I,0xd6e7139bf5996bc73447c6a1a578fca65033b3880c4159f53d65f37891e9e5b7,"325",2008-11-25,2011-01-25,Winkeln,"1",,"42283",Wuppertal,
3,I,0xc8d1c9dcfb08233c34c35e2e2efc2d0eee020da4b05c06ee490585df83d9a083,"374",2015-04-08,2015-10-02,Heinrich-Fischer-Straße,,,"86179",Augsburg,
3,I,0x2aade49a22409e13277b276d6568a276f5a0bf97dae2dae6f5cd387e3df29b33,"381",2009-12-02,2012-06-19,Willy-Arndt-Straße,"89",,"66450",Bexbach,
3,I,0x26c581ecc9f9179f6d6910e1f5a5dc5adaf5703d9982d9745b95ee041fa3cc05,"364",2006-08-01,,Drosteallee,,,"63869",Heigenbrücken,
3,I,0xf8410b9a80d1fa9a1a03efff2011508a7c916a6a0e782fd3ad6bda14ce3cdcad,"361",2007-03-10,,Emil-Nolde-Straße,"71",,"88131",Bodolz,
3,I,0x5de2ced5ce2d2346b0a6d3b681f1a041123c9bd938f31b23077908966c31d3df,"334",2020-12-04,2023-02-21,Naunheimer Straße,"61",,"21483",Gülzow,
3,I,0x7d2c28a0f40f1bb0dfe315f957c57b508de4e1482de4f038ce851141dc17ef86,"360",2019-05-20,2021-10-05,Layweg,"80",,"60385",Frankfurt am Main,
3,I,0x10630ec7da4f03db7cd77317eb8bd6ea95d490c1b2678d67460fe80c52d1a6c9,"366",2012-07-06,2014-10-15,Hellerstraße,"86",,"56424",Mogendorf,
3,I,0x56727d37bc6aaf3ed0290cbab7b598c0d4c8d113a276f35a52cf6c1e903c039b,"371",2023-08-22,,Bodenseestraße,,,"57589",Niederirsen,
3,I,0x29ec3d589be3b2a48b94ed4677bb9553087762c49b3f5a984d6821a894831255,"393",2005-10-31,2008-06-22,Backesstraße,"174a",,"23883",Brunsmark,
3,I,0x511864111fd1489339af9d49f7f164e368148d321002bdc66eb5237ba3607e14,"323",2015-12-30,2018-02-24,An der Brache,"28",,"88267",Vogt,
3,I,0x8cb7baf7479b64fb4164ff6b76943aacd9396b321c324019359e8af5f70cab9e,"381",2012-06-20,,Westendstraße,"19",,"66557",Illingen,
3,I,0xe4bd282ec59529bbf4b54cfd736d356c53e0b278fd818bca0cf5e81e1775a44a,"342",1994-04-24,2019-03-24,Am Friedheimer See,"153",,"56414",Weroth,
3,I,0x0c9427d795917251c396ce9aab6a774640034f2d87388f7c8369f9f18d1ac30f,"365",2019-07-19,2021-12-18,Jung-Stilling-Straße,"88",,"94560",Offenberg,
3,I,0x6eeef1eec32dd304f3d7470f80256ef00432d041f66f5b4616e65dc101af4db6,"387",2014-01-17,2015-02-18,Karl-Arnold-Straße,"133",,"36110",Schlitz,
3,I,0x238675aac8ce2d0741e92b2623c6de840e9c2308d182928668ea486912572fa0,"351",2025-10-07,2028-01-29,Hähner Weg,"5",,"53119",Bonn,
3,I,0xa1c74c6c7a9a510304341f5ee9b945a1aa1cc096f2aeac9f7a8a2372b3664159,"372",2022-01-24,2024-07-17,Kiebitzstraße,,,"83024",Rosenheim,
3,I,0xfb7a36b485fc198ea15fcd1d359fcb8c2a09234618f6373396907fafeda7a441,"366",2014-10-16,2016-12-27,Birkenhof,"82 b",,"26556",Nenndorf,
3,I,0xd968181e18f48457abb85f1c3acaeb82610c6616cb73d5e0aa31dfca60b3316e,"382",2024-12-01,,Heven,"139",,"55469",Klosterkumbd,
3,I,0x285bb19529f1f44a4568b1c5e863373972a4a82596aa843660550e716acd7dfb,"405",2026-10-09,,Holtenauer Straße,"196",,"24809",Nübbel,
3,I,0x5b37402bc9e2beb6591a5dadda5c12f52ab6f8c90cef5eada4dc17bfc33b80d1,"400",2021-12-27,2024-09-09,Am Krängel,"168",,"56379",Sulzbach,
3,I,0x203bb43d356abca7481cb779a1ce3a1a0f2c77baa1e7f7ad5a895bcf78af861a,"350",2021-06-06,2023-09-25,Karolingerstraße,"167",,"54570",Rockeskyll,
3,I,0xbbbadcfe2e417db93c55f27f1641cd272a41f2c16b47420ca316fe085597919b,"375",2022-11-28,,Ratheimer Straße,"195",Lise-Meitner-Straße,"96106",Ebern,
3,I,0x3091706bb73dbba123ca5b93a69d4bf5e6f6639a300a11aa197425b1551c9436,"388",2021-05-01,2023-12-07,Hinter dem Dorf,,,"31628",Landesbergen,
3,I,0x61e9c92f986c05917d28b32dbb6a7ea0f771127cd7ab84d6dfcd3f545cf230bd,"338",2014-01-09,2016-04-05,Vorm Arheckengarten,"60",,"79427",Eschbach,
3,I,0x936f3963e92609399d56ce6a5247b03d32e1a0bfb83702789eb3f30836ca2dd0,"357",2021-02-09,,Peter-Hellinghausen-Straße,,,"66649",Oberthal,
3,I,0x5baeb8bbb60715bf5e8e0c1c4c3ae772c0e68f9f352b38cde9632529c7357a17,"382",2019-10-20,2022-05-10,Merheimer Straße,"39",,"39264",Moritz,
3,I,0x9087233401ef666c67e42730084051fba0db9870f4e250ecb30e642c5d3c870d,"401",2023-09-11,,Rosentalstraße,"170",,"54636",Sefferweich,
3,I,0x16a51c2e8d42e3099483b30d904d879953f78f62fe62d7ba6dfedd020a67093c,"374",2015-10-03,2018-03-31,Großstraße,"168",,"39126",Magdeburg,
3,I,0xe3b4815b01116af664efba73d9f2b5f90d8a92fbdfa6acfe9ab0466d9ecc60e3,"383",2022-09-01,2025-03-26,Am grauen Stein,"156",,"64569",Nauheim,
3,I,0xc2bbb1fb716632b0b19c2ef13e9604a3be84ae2c9ba4f8e94f0020a1a9497b9f,"366",2016-12-28,,Kurtstraße,"179",,"72654",Neckartenzlingen,
3,I,0x963a39298cd22c308e439ee97a7797ac205d6e88d12df9b1260899cf33d1e38c,"339",1984-11-26,1987-08-28,Hübingerweg,"36",,"73433",Aalen,
3,I,0xeea10b958a7b64525381060ce288f6c870fa5d46899cc24b4c816ee71f3fd4d2,"399",2021-01-09,,Heiligenhausstraße,"190",,"67482",Freimersheim,
3,I,0x870f100024c3507719faa1b72a41866b6907f51347cd37e418414e2482b2c1b8,"400",2024-09-10,,Hohe Fuhr,"193",,"27412",Bülstedt,
3,I,0xe7cb6f2e3e5c8d57e3a5ba03db652ad21aa9933e765f27d065a13696a382e88f,"335",1996-01-12,1998-04-02,Dominikanerstraße,"112",,"23936",Plüschow,
3,I,0x34a6dc1d4566fd185190c3dc897abf205527929238b1792204d255f4ebd44bd3,"364",2004-03-03,2006-07-31,Wipperfürther Straße,,,"65183",Wiesbaden,
3,I,0x4506f8f724724e4b68929a8ca5b1bfcebd18419bf14b3cc4c696dd1ce078b9f1,"351",2023-06-16,2025-10-06,Steverstraße,,,"76774",Leimersheim,
3,I,0x2214c5e838b3b581c625534761d973e10dd41988e96cde3dce1ab78eebc5aaf9,"354",2018-03-01,2020-07-01,In der Hilbach,"187",,"54314",Greimerath,
3,I,0x9564cf7dec338f8fe404cc6a77a981f6dd744bfd209ad65b6c58ac6e93a86a86,"389",2017-07-09,2020-02-17,Eickhoff,"94",,"25709",Marnerdeich,
3,I,0xcc6319a6c4990aeaa96fe5431d4d6c0f5591fc9d51275c1e9cc2a935aac67cb0,"330",2018-03-28,2020-06-06,Löwenburgweg,"144",,"57647",Enspel,
3,I,0xd19c9d3c4480ac7994a116a31fab7432d716d93ba3f60296745b5a2a95a8e002,"320",2007-02-11,2009-04-02,Leienstraße,"71",,"6333",Welbsleben,
3,I,0x705e6a27761da38529c699ad5d6f8f9a2fdabc113440a03fa67eac5799ae0189,"410",1999-07-01,2002-04-09,Hoogeweg,"58",,"76857",Ramberg,
3,I,0x69d40a25dfd33e016942c8c870164f4826f664d18db0be669202643cbcd66a48,"380",1996-03-07,2019-02-14,August-Horch-Straße,"98",,"38368",Grasleben,
3,I,0x1a224241ef89d17f599b3a5fd3df6c7ea7e7f30ff5c69a721c0ca6e5d559f51a,"331",2004-10-14,,Hirzenhubstraße,"108",,"59192",Bergkamen,
3,I,0x5f2b0157302bfa7190634ab302d0dca175795e0cece61cebbc4852ba52a3afb0,"362",2020-06-15,,Kümmelweg,"27",,"72119",Ammerbuch,
3,I,0x3017bb4f6e5d8fd506549812b7e5832f13770d1d24aa308aa472bfb445c4d54e,"403",1991-03-21,2017-06-19,Billerbeckstraße,"86",,"70190",Stuttgart,
3,I,0xa677842efbd268dbeed7a39117480301ef3b0de6034fd2c4144dabaf575a56a8,"395",2026-09-10,,Hobener Weg,"148",,"69198",Schriesheim,
3,I,0x4ee18c5f41e9c3573d50f6e24b236b7540d7112eef7c91ce6cd7752d087974e6,"324",2000-06-18,2002-08-16,In den Heilgärten,"59",,"27386",Bothel,
3,I,0xd792782328fbf5e6f26c21504cfecaa53701b6926a7e4f2fad409b2abdfcb066,"333",2021-06-26,,Kellereistraße,"96",,"25578",Neuenbrook,
3,I,0xfa8d01414e2752137adea08219f025ecc5ec149b2ed6b40dc9d6b706196f34fe,"348",1997-03-02,2019-11-09,Tribergstraße,"177",,"60435",Frankfurt am Main,
3,I,0x82c1b528d9f2a72cad22e578be69f4172e569da2592475ff6b7af6bd9a6a070d,"318",1993-01-24,1995-03-12,Bayernweg,"166",,"44141",Dortmund,
3,I,0xe2aa54106ec3c2daf8bb6e627ba99fc6b0da6588ae1efe4b5d0951a39360664d,"363",2016-07-28,,Schönbuchstraße,"64",,"84323",Massing,
3,I,0xd47e328f61dfaee94fcccb1299e8826a8e96e938c26b5c1fd179b136f591618b,"371",2021-03-03,2023-08-21,Seelbacher Weg,"132",,"59939",Olsberg,
3,I,0x1f4635116b11ab2d4f33fb928fab1404d6e0786fafbb11c0f9c64ed8a0e7b4d9,"334",2023-02-22,,Rothenberger Straße,"190",,"55413",Niederheimbach,
3,I,0x911da399663ef1f09c36c48bf6437ead08c5b26395a05138e2f2fe7b9fff273c,"319",2004-05-06,2004-12-22,In der Lüh,"63",,"58135",Hagen,
3,I,0xaae9b76c517e7baa06f38cb46e26614cbd4b4c638f21be2d4ab355fc89c36e6d,"320",2009-04-03,,Im Dorf,"163",,"24340",Altenhof,
3,I,0xf8724ca132ec52318e04edb022585f8a8dbb4067ac0acf1ac8c0118b830ece0d,"343",2021-06-28,2023-10-03,Goldbach,"190",,"71522",Backnang,
3,I,0xe14f3885e458e5d25da9e917f8c66991014e34d8817216240407773be553fe82,"385",2020-01-15,,In der Kant,"79",,"54536",Kröv,
3,I,0xf9533956f4c16b51c2ed6f555b6f3e44eb34c692f1ac4d53ce79fece8084d378,"389",2016-07-16,2017-07-08,St. Margarethenstraße,"192",,"29386",Dedelstorf,
3,I,0x2e9d630b37a347be43d50a68774be298a1ee014f3e69a42448296ec1fd2b3058,"396",2020-03-07,2022-11-06,Hardt,,Eisenacher Straße,"27404",Heeslingen,
3,I,0x28b58776a25d998bb3ec5f32f754224377ce9c8d96e6bf111907c32e5305f897,"408",2022-03-30,2025-01-03,Vogelsbergstraße,,,"89077",Ulm,
3,C,0xbf4d197e57148dec244093cf463ffca9f37397118c12c6f0263e130cb8483678,"316",1974-01-11,1976-02-23,Claudiusstraße,"100",,"37412",Elbingerode,
3,C,0xa7b11e065f05993ddbafca802445abdcd1d312f7a51196c87387673f0438f8c5,"319",2004-12-23,,Geneschen,"47 a",,"56283",Morshausen,
3,C,0x3765d9851c54124edf5efd4fe9a047c871c158230befd9a486373af719c0f21c,"321",1995-06-25,,Geiersknappen,"189",,"67304",Eisenberg,
3,C,0x3ce388683dfc2d9692b80dc1facc528f3f0e48c11c5a42020dcc0ba37eb694a0,"322",2003-04-30,,Langenbacher Straße,"112",,"37081",Göttingen,
3,C,0x2cc59c3573db2f5380f8b4ec0716a7584f82b419eef088a9b78a2a1279cb78d6,"332",2016-11-29,,Scheibenstraße,"130",,"86928",Hofstetten,
3,C,0xdb8e65d5c79806ec3df16b929249b3ef8495d6ba162a82fe6e0e982fb93e4695,"336",2000-11-21,,Erbdrostenweg,"194",,"27628",Sandstedt,
3,C,0xbf67ee6f378c8ac12dfec9da4b53ea1e185304bffb234683ea064c20d398e137,"337",2011-10-16,,Am Kamp,"92",,"35423",Lich,
3,C,0x2ab4dbef5cded0927e1a428fa80faef9283b43fb91d4490b874f038fb6744300,"339",1987-08-29,,Julius-Leber-Straße,"110",,"92447",Holzhof,
3,C,0x6adc09310df7de911a858deb315e2761621dff8e25898ab5c723530b7600290d,"342",2019-03-25,,Krayer Straße,"172",,"54673",Krautscheid,
3,C,0xbba422385b83783a756e086936651c1ba4be87050661e991d0346b26aa076831,"348",2019-11-10,,Tanzbergstraße,"85",,"94143",Grainet,
3,D,0x,"318",2004-05-06,,,,,,,
3,D,0x,"330",2000-05-22,,,,,,,
3,D,0x,"24",2018-10-28,,,,,,,
3,D,0x,"320",1976-02-04,,,,,,,
3,D,0x,"343",2008-04-27,,,,,,,
3,D,0x,"322",2015-12-30,,,,,,,
3,D,0x,"320",1973-10-22,,,,,,,
3,D,0x,"346",2009-06-22,,,,,,,
3,D,0x,"327",2008-04-13,,,,,,,
3,D,0x,"333",2020-12-04,,,,,,,
3,D,0x,"24",2016-07-30,,,,,,,
3,D,0x,"348",2022-02-25,,,,,,,
3,D,0x,"331",1991-06-23,,,,,,,
3,D,0x,"326",1992-03-21,,,,,,,
3,D,0x,"328",1998-06-02,,,,,,,
3,D,0x,"349",2021-06-06,,,,,,,
3,D,0x,"341",1974-09-29,,,,,,,
3,D,0x,"323",2000-06-18,,,,,,,
3,D,0x,"338",1984-11-26,,,,,,,
3,D,0x,"345",1984-10-01,,,,,,,
3,D,0x,"321",1997-08-17,,,,,,,
3,D,0x,"317",1972-02-03,,,,,,,
3,D,0x,"334",1993-10-24,,,,,,,
3,D,0x,"350",2023-06-16,,,,,,,
3,D,0x,"324",2008-11-25,,,,,,,
3,D,0x,"333",2018-09-18,,,,,,,
3,D,0x,"316",1976-02-24,,,,,,,
3,D,0x,"327",1997-03-03,,,,,,,
3,D,0x,"323",1982-01-22,,,,,,,
3,D,0x,"344",1988-11-16,,,,,,,
3,D,0x,"336",2011-03-04,,,,,,,
3,D,0x,"342",2021-06-28,,,,,,,
3,D,0x,"325",2007-04-07,,,,,,,
3,D,0x,"318",1970-10-21,,,,,,,
3,D,0x,"328",1996-03-26,,,,,,,
3,D,0x,"340",1981-01-01,,,,,,,
3,D,0x,"344",1992-08-26,,,,,,,
3,D,0x,"341",1994-04-24,,,,,,,
3,D,0x,"345",2007-04-13,,,,,,,
3,D,0x,"347",1994-11-17,,,,,,,
3,D,0x,"347",1997-03-02,,,,,,,
3,D,0x,"329",1979-07-13,,,,,,,
3,D,0x,"339",1997-03-26,,,,,,,
3,D,0x,"350",2021-02-24,,,,,,,
3,D,0x,"343",1994-02-20,,,,,,,
3,D,0x,"332",2019-04-10,,,,,,,
3,D,0x,"324",1983-10-12,,,,,,,
3,D,0x,"334",1996-01-12,,,,,,,
3,D,0x,"325",2010-08-19,,,,,,,
3,D,0x,"329",2018-03-28,,,,,,,
3,D,0x,"330",2002-08-02,,,,,,,
3,D,0x,"338",1982-08-31,,,,,,,
3,D,0x,"326",1998-12-21,,,,,,,
3,D,0x,"331",1993-09-04,,,,,,,
3,D,0x,"346",1985-06-03,,,,,,,
3,D,0x,"335",1980-05-16,,,,,,,
3,D,0x,"337",2014-01-09,,,,,,,
3,D,0x,"319",2007-02-11,,,,,,,
3,D,0x,"349",2019-02-17,,,,,,,
3,D,0x,"317",1993-01-24,,,,,,,
3,D,0x,"335",1977-06-24,,,,,,,
3,D,0x,"340",1983-04-03,,,,,,,
